id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.9472234,599100100017842,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88401.66099999999 434153.919 0, 88393.13499999999 434149.595 0, 88390.692 434154.411 0, 88399.21799999999 434158.735 0, 88401.66099999999 434153.919 0))"
pand.9472235,599100100017843,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88401.66099999999 434153.919 0, 88404.103 434149.103 0, 88395.577 434144.779 0, 88393.13499999999 434149.595 0, 88401.66099999999 434153.919 0))"
pand.9472236,599100100017844,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88406.659 434144.064 0, 88398.133 434139.74 0, 88395.577 434144.779 0, 88404.103 434149.103 0, 88406.659 434144.064 0))"
pand.9472237,599100100017845,2017,Bouwvergunning verleend,woonfunctie,112,112,1,"POLYGON Z ((88410.357 434122.733 0, 88414.681 434114.207 0, 88410.133 434111.9 0, 88405.808 434120.426 0, 88410.357 434122.733 0))"
pand.9472238,599100100017846,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88400.992 434117.983 0, 88404.63800000001 434110.795 0, 88404.41499999999 434110.682 0, 88399.822 434108.352 0, 88395.49800000001 434116.878 0, 88400.537 434119.434 0, 88401.215 434118.096 0, 88400.992 434117.983 0))"
pand.9472239,599100100017847,2017,Bouwvergunning verleend,woonfunctie,112,112,1,"POLYGON Z ((88395.49800000001 434116.878 0, 88399.822 434108.352 0, 88395.274 434106.045 0, 88390.94899999999 434114.571 0, 88395.49800000001 434116.878 0))"
pand.9472240,599100100017848,2017,Bouwvergunning verleend,woonfunctie,112,112,1,"POLYGON Z ((88390.94899999999 434114.571 0, 88395.274 434106.045 0, 88390.72500000001 434103.738 0, 88386.401 434112.264 0, 88390.94899999999 434114.571 0))"
pand.9472241,599100100017849,2017,Bouwvergunning verleend,woonfunctie,112,112,1,"POLYGON Z ((88386.401 434112.264 0, 88390.72500000001 434103.738 0, 88386.177 434101.431 0, 88381.853 434109.957 0, 88386.401 434112.264 0))"
pand.9472242,599100100017850,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88381.853 434109.957 0, 88386.177 434101.431 0, 88381.13800000001 434098.875 0, 88376.814 434107.401 0, 88381.853 434109.957 0))"
pand.9472243,599100100017851,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88375.25199999999 434122.971 0, 88376.15700000001 434121.187 0, 88373.481 434119.83 0, 88372.576 434121.614 0, 88375.25199999999 434122.971 0))"
pand.9472244,599100100017852,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88405.753 434138.441 0, 88406.658 434136.658 0, 88403.982 434135.301 0, 88403.077 434137.084 0, 88405.753 434138.441 0))"
pand.9472245,599100100017853,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88379.8 434125.278 0, 88380.705 434123.494 0, 88378.02899999999 434122.137 0, 88377.125 434123.921 0, 88379.8 434125.278 0))"
pand.9472246,599100100017854,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88382.476 434126.635 0, 88383.38099999999 434124.851 0, 88380.705 434123.494 0, 88379.8 434125.278 0, 88382.476 434126.635 0))"
pand.9472247,599100100017855,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88388.897 434129.892 0, 88389.802 434128.108 0, 88387.126 434126.751 0, 88386.22199999999 434128.535 0, 88388.897 434129.892 0))"
pand.9472248,599100100017856,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88391.573 434131.249 0, 88392.477 434129.465 0, 88389.802 434128.108 0, 88388.897 434129.892 0, 88391.573 434131.249 0))"
pand.9472249,599100100017857,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88398.52899999999 434134.777 0, 88399.43399999999 434132.994 0, 88396.758 434131.637 0, 88395.853 434133.42 0, 88398.52899999999 434134.777 0))"
pand.9472250,599100100017858,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88401.205 434136.134 0, 88402.109 434134.351 0, 88399.43399999999 434132.994 0, 88398.52899999999 434134.777 0, 88401.205 434136.134 0))"
pand.9472251,599100100017859,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88388.94100000001 434141.413 0, 88389.845 434139.629 0, 88387.17 434138.272 0, 88386.265 434140.056 0, 88388.94100000001 434141.413 0))"
pand.9472252,599100100017860,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88388.03599999999 434143.196 0, 88388.94100000001 434141.413 0, 88386.265 434140.056 0, 88385.36 434141.839 0, 88388.03599999999 434143.196 0))"
pand.9472253,599100100017861,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88384.05499999999 434151.045 0, 88384.96000000001 434149.261 0, 88382.285 434147.904 0, 88381.38 434149.687 0, 88384.05499999999 434151.045 0))"
pand.9472254,599100100017862,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88383.151 434152.828 0, 88384.05499999999 434151.045 0, 88381.38 434149.687 0, 88380.47500000001 434151.471 0, 88383.151 434152.828 0))"
pand.9472255,599100100017863,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88379.17 434160.676 0, 88380.075 434158.893 0, 88377.399 434157.536 0, 88376.49400000001 434159.319 0, 88379.17 434160.676 0))"
pand.9472256,599100100017864,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88378.265 434162.46 0, 88379.17 434160.676 0, 88376.49400000001 434159.319 0, 88375.59 434161.103 0, 88378.265 434162.46 0))"
pand.9472257,599100100017865,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88374.285 434170.308 0, 88375.189 434168.525 0, 88372.514 434167.168 0, 88371.609 434168.951 0, 88374.285 434170.308 0))"
pand.9472258,599100100017866,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88373.38 434172.092 0, 88374.285 434170.308 0, 88371.609 434168.951 0, 88370.704 434170.735 0, 88373.38 434172.092 0))"
pand.9472259,599100100017867,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88378.804 434188.258 0, 88377.899 434190.042 0, 88380.57399999999 434191.399 0, 88381.47900000001 434189.615 0, 88378.804 434188.258 0))"
pand.9472260,599100100017868,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88376.128 434186.901 0, 88375.223 434188.685 0, 88377.899 434190.042 0, 88378.804 434188.258 0, 88376.128 434186.901 0))"
pand.9472261,599100100017869,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88368.637 434183.102 0, 88367.732 434184.885 0, 88370.40700000001 434186.242 0, 88371.31200000001 434184.459 0, 88368.637 434183.102 0))"
pand.9472262,599100100017870,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88365.961 434181.745 0, 88365.056 434183.528 0, 88367.732 434184.885 0, 88368.637 434183.102 0, 88365.961 434181.745 0))"
pand.9472263,599100100017871,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88358.47 434177.945 0, 88357.565 434179.729 0, 88360.24000000001 434181.086 0, 88361.145 434179.302 0, 88358.47 434177.945 0))"
pand.9472264,599100100017872,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88355.79399999999 434176.588 0, 88354.889 434178.372 0, 88357.565 434179.729 0, 88358.47 434177.945 0, 88355.79399999999 434176.588 0))"
pand.9472265,599100100017873,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88348.303 434172.788 0, 88347.398 434174.572 0, 88350.073 434175.929 0, 88350.978 434174.145 0, 88348.303 434172.788 0))"
pand.9472266,599100100017874,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((88345.62699999999 434171.431 0, 88344.72199999999 434173.215 0, 88347.398 434174.572 0, 88348.303 434172.788 0, 88345.62699999999 434171.431 0))"
pand.9472267,599100100017875,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88405.808 434120.426 0, 88410.133 434111.9 0, 88405.094 434109.344 0, 88404.41499999999 434110.682 0, 88404.63800000001 434110.795 0, 88400.992 434117.983 0, 88401.215 434118.096 0, 88405.808 434120.426 0))"
pand.9472268,599100100017876,2017,Bouwvergunning verleend,woonfunctie,120,120,1,"POLYGON Z ((88415.39599999999 434125.288 0, 88419.72 434116.762 0, 88414.681 434114.207 0, 88410.357 434122.733 0, 88415.39599999999 434125.288 0))"
pand.9472427,599100100018036,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((67473.01700000001 442186.716 0, 67461.29300000001 442161.84 0, 67451.34299999999 442166.53 0, 67463.067 442191.406 0, 67473.01700000001 442186.716 0))"
pand.9472431,599100100018042,2017,Bouwvergunning verleend,woonfunctie,286,286,1,"POLYGON Z ((94876.838 441264.563 0, 94887.205 441256.595 0, 94887.753 441257.309 0, 94888.38800000001 441256.821 0, 94887.83900000001 441256.107 0, 94882.84699999999 441249.697 0, 94882.13400000001 441250.245 0, 94876.481 441242.986 0, 94871.605 441246.734 0, 94877.257 441253.993 0, 94866.989 441261.884 0, 94870.891 441266.895 0, 94871.08900000001 441266.743 0, 94874.806 441271.516 0, 94874.60799999999 441271.669 0, 94878.202 441276.284 0, 94883.058 441272.552 0, 94876.838 441264.563 0))"
pand.9472432,599100100018043,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((94894.024 441257.3 0, 94891.54399999999 441254.111 0, 94889.443 441255.726 0, 94891.923 441258.915 0, 94894.024 441257.3 0))"
pand.9472436,599100100018047,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((94122.592 439384.124 0, 94104.264 439331.928 0, 94086.139 439338.293 0, 94104.467 439390.489 0, 94122.592 439384.124 0))"
pand.9472499,599100100018113,2017,Bouwvergunning verleend,industriefunctie,729,729,1,"POLYGON Z ((70636.213 442637.996 0, 70625.067 442621.39 0, 70608.461 442632.537 0, 70619.60799999999 442649.143 0, 70636.213 442637.996 0))"
pand.9472500,599100100018114,2017,Bouwvergunning verleend,woonfunctie,181,181,1,"POLYGON Z ((91503.992 435264.278 0, 91505.255 435259.027 0, 91495.538 435256.688 0, 91494.27499999999 435261.939 0, 91503.992 435264.278 0))"
pand.9472501,599100100018115,2017,Bouwvergunning verleend,woonfunctie,143,143,1,"POLYGON Z ((91502.86900000001 435268.944 0, 91503.992 435264.278 0, 91494.27499999999 435261.939 0, 91493.147 435266.604 0, 91502.86900000001 435268.944 0))"
pand.9472502,599100100018116,2017,Bouwvergunning verleend,woonfunctie,168,168,1,"POLYGON Z ((91469.936 435266.892 0, 91472.742 435255.226 0, 91467.49099999999 435253.965 0, 91464.685 435265.632 0, 91469.936 435266.892 0))"
pand.9472503,599100100018117,2017,Bouwvergunning verleend,woonfunctie,175,175,1,"POLYGON Z ((91507.64 435249.11 0, 91508.97500000001 435243.562 0, 91499.246 435241.227 0, 91497.91499999999 435246.769 0, 91507.64 435249.11 0))"
pand.9472504,599100100018118,2017,Bouwvergunning verleend,woonfunctie,168,168,1,"POLYGON Z ((91469.936 435266.892 0, 91475.18700000001 435268.152 0, 91477.992 435256.487 0, 91472.742 435255.226 0, 91469.936 435266.892 0))"
pand.3658898,629100000021227,2010,Bouwvergunning verleend,woonfunctie,296,296,1,"POLYGON Z ((84090.00599999999 458509.075 0, 84089.42200000001 458508.605 0, 84090.20600000001 458507.631 0, 84080.46799999999 458499.794 0, 84079.68399999999 458500.767 0, 84079.10000000001 458500.297 0, 84073.45699999999 458507.308 0, 84074.82000000001 458508.405 0, 84074.03599999999 458509.379 0, 84078.126 458512.671 0, 84077.656 458513.255 0, 84079.21400000001 458514.509 0, 84079.68399999999 458513.925 0, 84082.41099999999 458516.12 0, 84082.88099999999 458515.535 0, 84084.05 458516.475 0, 84090.00599999999 458509.075 0))"
pand.3658917,629100000021300,2010,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83180.916 458282.203 0, 83182.519 458283.757 0, 83184.031 458282.199 0, 83182.428 458280.644 0, 83180.916 458282.203 0))"
pand.3659041,629100000021445,2011,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84663.88400000001 459600.116 0, 84668.705 459604.558 0, 84675.88800000001 459596.762 0, 84671.067 459592.321 0, 84663.88400000001 459600.116 0))"
pand.3659044,629100000021449,2011,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84212.12699999999 458483.476 0, 84209.179 458487.276 0, 84214.935 458491.742 0, 84217.88400000001 458487.943 0, 84212.12699999999 458483.476 0))"
pand.3659055,629100000021464,2012,Bouwvergunning verleend,woonfunctie,189,189,1,"POLYGON Z ((85955.94899999999 458494.55 0, 85962.841 458500.18 0, 85970.37 458490.964 0, 85963.477 458485.334 0, 85955.94899999999 458494.55 0))"
pand.3659064,629100000021474,2012,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83362.289 458537.68 0, 83356.262 458540.645 0, 83358.469 458544.715 0, 83364.374 458541.632 0, 83362.289 458537.68 0))"
pand.3659637,629100000022193,2016,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84461.09299999999 459889.98 0, 84468.641 459896.668 0, 84471.583 459893.296 0, 84463.98299999999 459886.667 0, 84461.09299999999 459889.98 0))"
pand.3659683,629100000022255,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83392.49000000001 457219.843 0, 83388.33100000001 457225.957 0, 83393.80499999999 457229.681 0, 83397.96400000001 457223.566 0, 83392.49000000001 457219.843 0))"
pand.3659685,629100000022257,2017,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83403.174 457179.225 0, 83407.757 457182.342 0, 83409.49000000001 457179.794 0, 83404.90700000001 457176.677 0, 83403.174 457179.225 0))"
pand.3659740,629100000022345,2017,Bouwvergunning verleend,industriefunctie,1022,1022,1,"POLYGON Z ((84819.326 457800.176 0, 84821.352 457796.797 0, 84819.917 457795.937 0, 84836.13800000001 457771.042 0, 84840.533 457773.906 0, 84847.618 457763.032 0, 84826.69100000001 457749.396 0, 84821.584 457757.234 0, 84826.791 457760.626 0, 84825.66499999999 457762.354 0, 84821.68399999999 457759.76 0, 84814.084 457771.425 0, 84818.17200000001 457774.089 0, 84817.06299999999 457775.791 0, 84813.18700000001 457773.266 0, 84804.99099999999 457785.609 0, 84803.742 457784.78 0, 84801.394 457788.316 0, 84819.326 457800.176 0))"
pand.3659774,629100000022397,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((85070.072 459871.723 0, 85067.79700000001 459869.618 0, 85065.23699999999 459872.563 0, 85067.595 459874.619 0, 85070.072 459871.723 0))"
pand.3659781,629100000022407,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83369.56200000001 458413.836 0, 83382.58100000001 458411.139 0, 83380.126 458400.309 0, 83367.231 458403.023 0, 83369.56200000001 458413.836 0))"
pand.3659783,629100000022410,2018,Bouwvergunning verleend,woonfunctie,237,237,1,"POLYGON Z ((86459.46400000001 459537.593 0, 86467.011 459545.04 0, 86475.507 459536.431 0, 86466.06299999999 459527.112 0, 86459.81600000001 459533.442 0, 86461.79700000001 459535.397 0, 86459.46400000001 459537.593 0))"
pand.3659785,629100000022413,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83804.012 458908.66 0, 83805.836 458906.402 0, 83803.57799999999 458904.578 0, 83801.754 458906.836 0, 83804.012 458908.66 0))"
pand.3659788,629100000022455,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((86391.69100000001 459794.519 0, 86396.45699999999 459789.434 0, 86394.015 459787.194 0, 86389.238 459792.286 0, 86391.69100000001 459794.519 0))"
pand.3659792,629100000022422,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((83380.72900000001 458556.629 0, 83383.03599999999 458559.31 0, 83385.717 458557.004 0, 83383.41099999999 458554.322 0, 83380.72900000001 458556.629 0))"
pand.3659793,629100000022424,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((85690.311 459627.991 0, 85690.33900000001 459632.275 0, 85698.185 459632.275 0, 85698.185 459627.991 0, 85690.311 459627.991 0))"
pand.3659797,629100000022430,2018,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((85071.942 457516.196 0, 85068.13800000001 457513.441 0, 85065.867 457516.576 0, 85069.679 457519.337 0, 85071.942 457516.196 0))"
pand.3659802,629100000022437,2019,Bouwvergunning verleend,woonfunctie,610,610,1,"POLYGON Z ((85254.02099999999 459164.32 0, 85257.568 459167.099 0, 85256.261 459168.767 0, 85262.86199999999 459173.882 0, 85263.48 459173.085 0, 85265.034 459174.29 0, 85268.152 459170.266 0, 85269.51300000001 459171.32 0, 85272.38400000001 459167.614 0, 85273.07799999999 459168.152 0, 85276.651 459163.541 0, 85273.026 459160.732 0, 85273.664 459159.91 0, 85267.08900000001 459154.815 0, 85266.948 459154.993 0, 85264.936 459153.393 0, 85264.342 459154.141 0, 85263.594 459153.547 0, 85259.334 459158.904 0, 85258.618 459158.335 0, 85254.02099999999 459164.32 0))"
pand.3659803,629100000022438,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((85238.209 459164.857 0, 85249.12699999999 459173.308 0, 85254.101 459166.882 0, 85249.016 459162.945 0, 85249.41099999999 459162.436 0, 85243.55499999999 459157.903 0, 85238.209 459164.857 0))"
pand.3659807,629100000022443,2019,Bouwvergunning verleend,woonfunctie,502,502,1,"POLYGON Z ((84613.416 459707.133 0, 84618.618 459699.441 0, 84618.194 459699.154 0, 84622.739 459692.276 0, 84619.25 459689.971 0, 84619.058 459690.262 0, 84617.72199999999 459689.378 0, 84617.925 459689.07 0, 84617.298 459688.657 0, 84617.79700000001 459687.902 0, 84613.53999999999 459685.089 0, 84612.038 459687.418 0, 84608.715 459685.276 0, 84605.32000000001 459690.337 0, 84608.35000000001 459692.369 0, 84607.689 459693.354 0, 84608.011 459693.571 0, 84605.501 459697.312 0, 84610.091 459700.391 0, 84607.95600000001 459703.574 0, 84613.416 459707.133 0))"
pand.3659808,629100000022444,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84605.292 459732.852 0, 84610.38499999999 459725.132 0, 84605.20299999999 459721.714 0, 84602.826 459725.317 0, 84604.322 459726.304 0, 84601.56200000001 459730.488 0, 84605.292 459732.852 0))"
pand.3659813,629100000022457,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84987.048 459955.522 0, 84992.622 459958.407 0, 84995.806 459952.255 0, 84992.97 459950.788 0, 84994.069 459948.664 0, 84991.40300000001 459947.285 0, 84987.048 459955.522 0))"
pand.3659814,629100000022459,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((84975.454 458796.062 0, 84975.454 458798.323 0, 84979.54700000001 458798.323 0, 84979.54700000001 458800.406 0, 84988.204 458800.406 0, 84988.204 458796.062 0, 84975.454 458796.062 0))"
pand.4747118,518100001760219,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74697.833 450218.179 0, 74703.53200000001 450220.12 0, 74706.815 450210.479 0, 74701.114 450208.538 0, 74697.833 450218.179 0))"
pand.4747119,518100001760220,2019,Bouwvergunning verleend,woonfunctie,89,89,1,"POLYGON Z ((74709.173 450222.031 0, 74714.87699999999 450223.961 0, 74718.139 450214.319 0, 74712.46799999999 450212.4 0, 74709.173 450222.031 0))"
pand.4747121,518100001760222,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74720.878 450226.507 0, 74726.568 450228.444 0, 74729.844 450218.79 0, 74724.152 450216.858 0, 74720.878 450226.507 0))"
pand.4747122,518100001760223,2019,Bouwvergunning verleend,woonfunctie,89,89,1,"POLYGON Z ((74732.223 450230.355 0, 74737.92200000001 450232.281 0, 74741.189 450222.614 0, 74735.516 450220.697 0, 74732.223 450230.355 0))"
pand.4747150,518100001760277,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74743.819 450235.588 0, 74749.514 450237.523 0, 74752.784 450227.888 0, 74747.08900000001 450225.955 0, 74743.819 450235.588 0))"
pand.4747151,518100001760278,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74771.37 450245.267 0, 74777.073 450247.186 0, 74780.338 450237.564 0, 74774.639 450235.631 0, 74771.37 450245.267 0))"
pand.4747178,518100001760304,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74771.889 450255.365 0, 74770.02 450261.084 0, 74779.598 450264.364 0, 74781.541 450258.642 0, 74771.889 450255.365 0))"
pand.4747243,518100001760371,2019,Bouwvergunning verleend,woonfunctie,89,89,1,"POLYGON Z ((74792.375 450262.214 0, 74790.433 450267.913 0, 74800.091 450271.199 0, 74802.02899999999 450265.489 0, 74792.375 450262.214 0))"
pand.4747244,518100001760372,2019,Bouwvergunning verleend,woonfunctie,89,89,1,"POLYGON Z ((74782.731 450249.108 0, 74788.43700000001 450251.047 0, 74791.68799999999 450241.419 0, 74785.99800000001 450239.497 0, 74782.731 450249.108 0))"
pand.4747245,518100001760373,2019,Bouwvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((74797.92600000001 450254.836 0, 74803.659 450256.77 0, 74806.984 450247.119 0, 74801.27800000001 450245.182 0, 74797.92600000001 450254.836 0))"
pand.4747258,518100001760389,2019,Bouwvergunning verleend,woonfunctie,210,210,1,"POLYGON Z ((79543.47500000001 451123.891 0, 79550.774 451114.873 0, 79546.576 451111.442 0, 79539.27 451120.456 0, 79543.47500000001 451123.891 0))"
pand.4747259,518100001760390,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79497.22 451086.108 0, 79504.599 451077.131 0, 79500.401 451073.7 0, 79493.015 451082.673 0, 79497.22 451086.108 0))"
pand.4747260,518100001760391,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79488.81 451079.238 0, 79496.204 451070.269 0, 79492.00599999999 451066.838 0, 79484.605 451075.803 0, 79488.81 451079.238 0))"
pand.4747261,518100001760392,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79480.39999999999 451072.369 0, 79487.808 451063.407 0, 79483.61 451059.976 0, 79476.19500000001 451068.934 0, 79480.39999999999 451072.369 0))"
pand.4747262,518100001760393,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((79522.45 451106.717 0, 79518.245 451103.282 0, 79514.03999999999 451099.847 0, 79509.83500000001 451096.412 0, 79505.63 451092.977 0, 79501.425 451089.543 0, 79497.22 451086.108 0, 79493.015 451082.673 0, 79488.81 451079.238 0, 79484.605 451075.803 0, 79480.39999999999 451072.369 0, 79476.19500000001 451068.934 0, 79468.86500000001 451077.79 0, 79536.224 451132.848 0, 79543.47500000001 451123.891 0, 79539.27 451120.456 0, 79535.065 451117.021 0, 79530.86 451113.586 0, 79526.655 451110.151 0, 79522.45 451106.717 0))"
pand.4747263,518100001760394,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79526.655 451110.151 0, 79533.98299999999 451101.149 0, 79529.785 451097.718 0, 79522.45 451106.717 0, 79526.655 451110.151 0))"
pand.4747264,518100001760395,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79514.03999999999 451099.847 0, 79521.39 451090.856 0, 79517.192 451087.424 0, 79509.83500000001 451096.412 0, 79514.03999999999 451099.847 0))"
pand.4747265,518100001760396,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79522.45 451106.717 0, 79529.785 451097.718 0, 79525.587 451094.287 0, 79518.245 451103.282 0, 79522.45 451106.717 0))"
pand.4747266,518100001760397,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79505.63 451092.977 0, 79512.99400000001 451083.993 0, 79508.79700000001 451080.562 0, 79501.425 451089.543 0, 79505.63 451092.977 0))"
pand.4747267,518100001760398,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79530.86 451113.586 0, 79538.181 451104.58 0, 79533.98299999999 451101.149 0, 79526.655 451110.151 0, 79530.86 451113.586 0))"
pand.4747268,518100001760399,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79509.83500000001 451096.412 0, 79517.192 451087.424 0, 79512.99400000001 451083.993 0, 79505.63 451092.977 0, 79509.83500000001 451096.412 0))"
pand.4747269,518100001760400,2019,Bouwvergunning verleend,woonfunctie,210,210,1,"POLYGON Z ((79539.27 451120.456 0, 79546.576 451111.442 0, 79542.378 451108.011 0, 79535.065 451117.021 0, 79539.27 451120.456 0))"
pand.4747270,518100001760401,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79484.605 451075.803 0, 79492.00599999999 451066.838 0, 79487.808 451063.407 0, 79480.39999999999 451072.369 0, 79484.605 451075.803 0))"
pand.4747271,518100001760402,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79493.015 451082.673 0, 79500.401 451073.7 0, 79496.204 451070.269 0, 79488.81 451079.238 0, 79493.015 451082.673 0))"
pand.4747272,518100001760403,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79535.065 451117.021 0, 79542.378 451108.011 0, 79538.181 451104.58 0, 79530.86 451113.586 0, 79535.065 451117.021 0))"
pand.4747273,518100001760404,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79501.425 451089.543 0, 79508.79700000001 451080.562 0, 79504.599 451077.131 0, 79497.22 451086.108 0, 79501.425 451089.543 0))"
pand.4747274,518100001760405,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79518.245 451103.282 0, 79525.587 451094.287 0, 79521.39 451090.856 0, 79514.03999999999 451099.847 0, 79518.245 451103.282 0))"
pand.4747275,518100001760406,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79430.448 451031.565 0, 79437.768 451022.505 0, 79433.57799999999 451019.08 0, 79426.258 451028.142 0, 79430.448 451031.565 0))"
pand.4747276,518100001760407,2019,Bouwvergunning verleend,None,0,0,0,"POLYGON Z ((79422.067 451024.719 0, 79417.87699999999 451021.296 0, 79413.68700000001 451017.873 0, 79409.496 451014.45 0, 79405.306 451011.028 0, 79401.11599999999 451007.605 0, 79396.925 451004.182 0, 79389.727 451013.104 0, 79460.929 451071.304 0, 79468.16099999999 451062.371 0, 79463.97 451058.948 0, 79459.78 451055.525 0, 79455.59 451052.102 0, 79451.399 451048.679 0, 79447.209 451045.256 0, 79443.019 451041.833 0, 79438.829 451038.411 0, 79434.63800000001 451034.988 0, 79430.448 451031.565 0, 79426.258 451028.142 0, 79422.067 451024.719 0))"
pand.4747277,518100001760408,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79409.496 451014.45 0, 79416.818 451005.381 0, 79412.628 451001.956 0, 79405.306 451011.028 0, 79409.496 451014.45 0))"
pand.4747278,518100001760409,2019,Bouwvergunning verleend,woonfunctie,149,149,1,"POLYGON Z ((79413.68700000001 451017.873 0, 79421.008 451008.806 0, 79416.818 451005.381 0, 79409.496 451014.45 0, 79413.68700000001 451017.873 0))"
pand.4747279,518100001760410,2019,Bouwvergunning verleend,woonfunctie,48,76,125,"POLYGON Z ((79396.925 451004.182 0, 79404.247 450995.106 0, 79399.726 450991.411 0, 79398.16899999999 450993.316 0, 79390.29700000001 450986.882 0, 79391.254 450985.712 0, 79371.24000000001 450969.353 0, 79367.686 450973.701 0, 79362.641 450969.577 0, 79352.16099999999 450982.399 0, 79389.727 451013.104 0, 79396.925 451004.182 0))"
